"time","date","value","household","phase"
"21:20","2012-07-05",0,"04",2
"21:30","2012-07-05",0,"04",2
"21:40","2012-07-05",0,"04",2
"21:50","2012-07-05",0,"04",2
"22:00","2012-07-05",0,"04",2
"22:10","2012-07-05",0.0039217525,"04",2
"22:20","2012-07-05",0.00302133083333333,"04",2
"22:30","2012-07-05",0,"04",2
"22:40","2012-07-05",0,"04",2
"22:50","2012-07-05",0,"04",2
"23:00","2012-07-05",0,"04",2
"23:10","2012-07-05",0.00353519916666667,"04",2
"23:20","2012-07-05",0,"04",2
"23:30","2012-07-05",0,"04",2
"23:40","2012-07-05",0,"04",2
"23:50","2012-07-05",0,"04",2
"00:00","2012-07-06",0,"04",2
"00:10","2012-07-06",0,"04",2
"00:20","2012-07-06",0,"04",2
"00:30","2012-07-06",0,"04",2
"00:40","2012-07-06",0,"04",2
"00:50","2012-07-06",0,"04",2
"01:00","2012-07-06",0,"04",2
"01:10","2012-07-06",0,"04",2
"01:20","2012-07-06",0,"04",2
"01:30","2012-07-06",0,"04",2
"01:40","2012-07-06",0,"04",2
"01:50","2012-07-06",0,"04",2
"02:00","2012-07-06",0,"04",2
"02:10","2012-07-06",0,"04",2
"02:20","2012-07-06",0,"04",2
"02:30","2012-07-06",0,"04",2
"02:40","2012-07-06",0,"04",2
"02:50","2012-07-06",0,"04",2
"03:00","2012-07-06",0,"04",2
"03:10","2012-07-06",0.13861558,"04",2
"03:20","2012-07-06",0.360577775,"04",2
"03:30","2012-07-06",0.360611691666667,"04",2
"03:40","2012-07-06",0.361682144444444,"04",2
"03:50","2012-07-06",0.361253025,"04",2
"04:00","2012-07-06",0.0560394388888889,"04",2
"04:10","2012-07-06",0,"04",2
"04:20","2012-07-06",0,"04",2
"04:30","2012-07-06",0,"04",2
"04:40","2012-07-06",0,"04",2
"04:50","2012-07-06",0,"04",2
"05:00","2012-07-06",0,"04",2
"05:10","2012-07-06",0,"04",2
"05:20","2012-07-06",0,"04",2
"05:30","2012-07-06",0,"04",2
"05:40","2012-07-06",0,"04",2
"05:50","2012-07-06",0,"04",2
"06:00","2012-07-06",0,"04",2
"06:10","2012-07-06",0,"04",2
"06:20","2012-07-06",0,"04",2
"06:30","2012-07-06",0,"04",2
"06:40","2012-07-06",0,"04",2
"06:50","2012-07-06",0,"04",2
"07:00","2012-07-06",0,"04",2
"07:10","2012-07-06",0,"04",2
"07:20","2012-07-06",0,"04",2
"07:30","2012-07-06",0,"04",2
"07:40","2012-07-06",0,"04",2
"07:50","2012-07-06",0,"04",2
"08:00","2012-07-06",0,"04",2
"08:10","2012-07-06",0,"04",2
"08:20","2012-07-06",0,"04",2
"08:30","2012-07-06",0,"04",2
"08:40","2012-07-06",0,"04",2
"08:50","2012-07-06",0,"04",2
"09:00","2012-07-06",0,"04",2
"09:10","2012-07-06",0,"04",2
"09:20","2012-07-06",0,"04",2
"09:30","2012-07-06",0,"04",2
"09:40","2012-07-06",0,"04",2
"09:50","2012-07-06",0,"04",2
"10:00","2012-07-06",0,"04",2
"10:10","2012-07-06",0,"04",2
"10:20","2012-07-06",0,"04",2
"10:30","2012-07-06",0,"04",2
"10:40","2012-07-06",0,"04",2
"10:50","2012-07-06",0,"04",2
"11:00","2012-07-06",0,"04",2
"11:10","2012-07-06",0,"04",2
"11:20","2012-07-06",0.0552259319444444,"04",2
"11:30","2012-07-06",0.0109449241666667,"04",2
"11:40","2012-07-06",0,"04",2
"11:50","2012-07-06",0,"04",2
"12:00","2012-07-06",0,"04",2
"12:10","2012-07-06",0,"04",2
"12:20","2012-07-06",0,"04",2
"12:30","2012-07-06",0,"04",2
"12:40","2012-07-06",0,"04",2
"12:50","2012-07-06",0,"04",2
"13:00","2012-07-06",0,"04",2
"13:10","2012-07-06",0,"04",2
"13:20","2012-07-06",0,"04",2
"13:30","2012-07-06",0,"04",2
"13:40","2012-07-06",0,"04",2
"13:50","2012-07-06",0,"04",2
"14:00","2012-07-06",0,"04",2
"14:10","2012-07-06",0,"04",2
"14:20","2012-07-06",0,"04",2
"14:30","2012-07-06",0,"04",2
"14:40","2012-07-06",0,"04",2
"14:50","2012-07-06",0,"04",2
"15:00","2012-07-06",0,"04",2
"15:10","2012-07-06",0,"04",2
"15:20","2012-07-06",0,"04",2
"15:30","2012-07-06",0,"04",2
"15:40","2012-07-06",0.00720893361111111,"04",2
"15:50","2012-07-06",0,"04",2
"16:00","2012-07-06",0.00267967444444444,"04",2
"16:10","2012-07-06",0,"04",2
"16:20","2012-07-06",0,"04",2
"16:30","2012-07-06",0,"04",2
"16:40","2012-07-06",0,"04",2
"16:50","2012-07-06",0,"04",2
"17:00","2012-07-06",0,"04",2
"17:10","2012-07-06",0,"04",2
"17:20","2012-07-06",0,"04",2
"17:30","2012-07-06",0,"04",2
"17:40","2012-07-06",0.00490767666666667,"04",2
"17:50","2012-07-06",0.000333339444444444,"04",2
"18:00","2012-07-06",0,"04",2
"18:10","2012-07-06",0.000647300555555556,"04",2
"18:20","2012-07-06",0.167314928888889,"04",2
"18:30","2012-07-06",0.153295581666667,"04",2
"18:40","2012-07-06",0.0132098516666667,"04",2
"18:50","2012-07-06",0,"04",2
"19:00","2012-07-06",0,"04",2
"19:10","2012-07-06",0,"04",2
"19:20","2012-07-06",0.00560945222222222,"04",2
"19:30","2012-07-06",0,"04",2
"19:40","2012-07-06",0,"04",2
"19:50","2012-07-06",0.00793739888888889,"04",2
"20:00","2012-07-06",0.000775121111111111,"04",2
"20:10","2012-07-06",0.00335971277777778,"04",2
"20:20","2012-07-06",0,"04",2
"20:30","2012-07-06",0,"04",2
"20:40","2012-07-06",0.003712955,"04",2
"20:50","2012-07-06",0,"04",2
"21:00","2012-07-06",0,"04",2
"21:10","2012-07-06",0,"04",2
"21:20","2012-07-06",0,"04",2
"21:30","2012-07-06",0,"04",2
"21:40","2012-07-06",0,"04",2
"21:50","2012-07-06",0,"04",2
"22:00","2012-07-06",0,"04",2
"22:10","2012-07-06",0,"04",2
"22:20","2012-07-06",0,"04",2
"22:30","2012-07-06",0,"04",2
"22:40","2012-07-06",0,"04",2
"22:50","2012-07-06",0,"04",2
"23:00","2012-07-06",0,"04",2
"23:10","2012-07-06",0,"04",2
"23:20","2012-07-06",0,"04",2
"23:30","2012-07-06",0,"04",2
"23:40","2012-07-06",0,"04",2
"23:50","2012-07-06",0.00731812611111111,"04",2
"00:00","2012-07-07",0.000606673888888889,"04",2
"00:10","2012-07-07",0,"04",2
"00:20","2012-07-07",0,"04",2
"00:30","2012-07-07",0.00298178722222222,"04",2
"00:40","2012-07-07",0,"04",2
"00:50","2012-07-07",0,"04",2
"01:00","2012-07-07",0,"04",2
"01:10","2012-07-07",0,"04",2
"01:20","2012-07-07",0,"04",2
"01:30","2012-07-07",0,"04",2
"01:40","2012-07-07",0,"04",2
"01:50","2012-07-07",0,"04",2
"02:00","2012-07-07",0,"04",2
"02:10","2012-07-07",0,"04",2
"02:20","2012-07-07",0,"04",2
"02:30","2012-07-07",0,"04",2
"02:40","2012-07-07",0,"04",2
"02:50","2012-07-07",0,"04",2
"03:00","2012-07-07",0,"04",2
"03:10","2012-07-07",0.138662215,"04",2
"03:20","2012-07-07",0.361748563888889,"04",2
"03:30","2012-07-07",0.362682008333333,"04",2
"03:40","2012-07-07",0.362989002777778,"04",2
"03:50","2012-07-07",0.362852961111111,"04",2
"04:00","2012-07-07",0.363686913888889,"04",2
"04:10","2012-07-07",0.344337836111111,"04",2
"04:20","2012-07-07",0,"04",2
"04:30","2012-07-07",0,"04",2
"04:40","2012-07-07",0,"04",2
"04:50","2012-07-07",0,"04",2
"05:00","2012-07-07",0,"04",2
"05:10","2012-07-07",0,"04",2
"05:20","2012-07-07",0,"04",2
"05:30","2012-07-07",0,"04",2
"05:40","2012-07-07",0,"04",2
"05:50","2012-07-07",0,"04",2
"06:00","2012-07-07",0,"04",2
"06:10","2012-07-07",0,"04",2
"06:20","2012-07-07",0,"04",2
"06:30","2012-07-07",0,"04",2
"06:40","2012-07-07",0,"04",2
"06:50","2012-07-07",0,"04",2
"07:00","2012-07-07",0,"04",2
"07:10","2012-07-07",0,"04",2
"07:20","2012-07-07",0,"04",2
"07:30","2012-07-07",0,"04",2
"07:40","2012-07-07",0,"04",2
"07:50","2012-07-07",0,"04",2
"08:00","2012-07-07",0,"04",2
"08:10","2012-07-07",0,"04",2
"08:20","2012-07-07",0.0471050433333333,"04",2
"08:30","2012-07-07",0.103234376944444,"04",2
"08:40","2012-07-07",0.0176795358333333,"04",2
"08:50","2012-07-07",0,"04",2
"09:00","2012-07-07",0.00951851305555555,"04",2
"09:10","2012-07-07",0.0121135163888889,"04",2
"09:20","2012-07-07",0.110612113333333,"04",2
"09:30","2012-07-07",0.0207481066666667,"04",2
"09:40","2012-07-07",0.0133974727777778,"04",2
"09:50","2012-07-07",0.173503489444444,"04",2
"10:00","2012-07-07",0.151791182222222,"04",2
"10:10","2012-07-07",0.1053462475,"04",2
"10:20","2012-07-07",0.108271976111111,"04",2
"10:30","2012-07-07",0.0189092425,"04",2
"10:40","2012-07-07",0,"04",2
"10:50","2012-07-07",0,"04",2
"11:00","2012-07-07",0,"04",2
"11:10","2012-07-07",0,"04",2
"11:20","2012-07-07",0.00188561222222222,"04",2
"11:30","2012-07-07",0.000841553055555555,"04",2
"11:40","2012-07-07",0.00611562194444444,"04",2
"11:50","2012-07-07",0.00367397611111111,"04",2
"12:00","2012-07-07",0.00159493944444444,"04",2
"12:10","2012-07-07",0,"04",2
"12:20","2012-07-07",0,"04",2
"12:30","2012-07-07",0,"04",2
"12:40","2012-07-07",0,"04",2
"12:50","2012-07-07",0.00272017916666667,"04",2
"13:00","2012-07-07",0,"04",2
"13:10","2012-07-07",0,"04",2
"13:20","2012-07-07",0,"04",2
"13:30","2012-07-07",0.0027312875,"04",2
"13:40","2012-07-07",0.00693678277777778,"04",2
"13:50","2012-07-07",0.00955436222222222,"04",2
"14:00","2012-07-07",0.0183972886111111,"04",2
"14:10","2012-07-07",0.0185042880555556,"04",2
"14:20","2012-07-07",0.00381494638888889,"04",2
"14:30","2012-07-07",0,"04",2
"14:40","2012-07-07",0.00590149861111111,"04",2
"14:50","2012-07-07",0.00764931083333333,"04",2
"15:00","2012-07-07",0,"04",2
"15:10","2012-07-07",0,"04",2
"15:20","2012-07-07",0,"04",2
"15:30","2012-07-07",0.00264643472222222,"04",2
"15:40","2012-07-07",0,"04",2
"15:50","2012-07-07",0.00271264777777778,"04",2
"16:00","2012-07-07",0.0112332816666667,"04",2
"16:10","2012-07-07",0,"04",2
"16:20","2012-07-07",0.00809796111111111,"04",2
"16:30","2012-07-07",0.00497440305555556,"04",2
"16:40","2012-07-07",0,"04",2
"16:50","2012-07-07",0,"04",2
"17:00","2012-07-07",0.00409890555555556,"04",2
"17:10","2012-07-07",0.00410326944444444,"04",2
"17:20","2012-07-07",0.00523426555555556,"04",2
"17:30","2012-07-07",0,"04",2
"17:40","2012-07-07",0,"04",2
"17:50","2012-07-07",0,"04",2
"18:00","2012-07-07",0,"04",2
"18:10","2012-07-07",0,"04",2
"18:20","2012-07-07",0.0102700394444444,"04",2
"18:30","2012-07-07",0.00703344861111111,"04",2
"18:40","2012-07-07",0.00522586111111111,"04",2
"18:50","2012-07-07",0,"04",2
"19:00","2012-07-07",0,"04",2
"19:10","2012-07-07",0,"04",2
"19:20","2012-07-07",0,"04",2
"19:30","2012-07-07",0,"04",2
"19:40","2012-07-07",0,"04",2
"19:50","2012-07-07",0,"04",2
"20:00","2012-07-07",0,"04",2
"20:10","2012-07-07",0.005348625,"04",2
"20:20","2012-07-07",0.00278833861111111,"04",2
"20:30","2012-07-07",0,"04",2
"20:40","2012-07-07",0,"04",2
"20:50","2012-07-07",0,"04",2
"21:00","2012-07-07",0,"04",2
"21:10","2012-07-07",0,"04",2
"21:20","2012-07-07",0,"04",2
"21:30","2012-07-07",0,"04",2
"21:40","2012-07-07",0.00423476527777778,"04",2
"21:50","2012-07-07",0,"04",2
"22:00","2012-07-07",0,"04",2
"22:10","2012-07-07",0.00300575444444444,"04",2
"22:20","2012-07-07",0,"04",2
"22:30","2012-07-07",0,"04",2
"22:40","2012-07-07",0,"04",2
"22:50","2012-07-07",0,"04",2
"23:00","2012-07-07",0,"04",2
"23:10","2012-07-07",0,"04",2
"23:20","2012-07-07",0,"04",2
"23:30","2012-07-07",0,"04",2
"23:40","2012-07-07",0,"04",2
"23:50","2012-07-07",0,"04",2
"00:00","2012-07-08",0.00287420888888889,"04",2
"00:10","2012-07-08",0,"04",2
"00:20","2012-07-08",0,"04",2
"00:30","2012-07-08",0,"04",2
"00:40","2012-07-08",0,"04",2
"00:50","2012-07-08",0,"04",2
"01:00","2012-07-08",0,"04",2
"01:10","2012-07-08",0,"04",2
"01:20","2012-07-08",0,"04",2
"01:30","2012-07-08",0,"04",2
"01:40","2012-07-08",0,"04",2
"01:50","2012-07-08",0,"04",2
"02:00","2012-07-08",0,"04",2
"02:10","2012-07-08",0,"04",2
"02:20","2012-07-08",0,"04",2
"02:30","2012-07-08",0,"04",2
"02:40","2012-07-08",0,"04",2
"02:50","2012-07-08",0,"04",2
"03:00","2012-07-08",0,"04",2
"03:10","2012-07-08",0.140322869444444,"04",2
"03:20","2012-07-08",0.365274102777778,"04",2
"03:30","2012-07-08",0.364487747222222,"04",2
"03:40","2012-07-08",0.365517872222222,"04",2
"03:50","2012-07-08",0.364771119444444,"04",2
"04:00","2012-07-08",0.365830416666667,"04",2
"04:10","2012-07-08",0.343713994444444,"04",2
"04:20","2012-07-08",0,"04",2
"04:30","2012-07-08",0,"04",2
"04:40","2012-07-08",0,"04",2
"04:50","2012-07-08",0,"04",2
"05:00","2012-07-08",0,"04",2
"05:10","2012-07-08",0,"04",2
"05:20","2012-07-08",0,"04",2
"05:30","2012-07-08",0,"04",2
"05:40","2012-07-08",0,"04",2
"05:50","2012-07-08",0,"04",2
"06:00","2012-07-08",0,"04",2
"06:10","2012-07-08",0,"04",2
"06:20","2012-07-08",0,"04",2
"06:30","2012-07-08",0,"04",2
"06:40","2012-07-08",0,"04",2
"06:50","2012-07-08",0,"04",2
"07:00","2012-07-08",0,"04",2
"07:10","2012-07-08",0,"04",2
"07:20","2012-07-08",0,"04",2
"07:30","2012-07-08",0,"04",2
"07:40","2012-07-08",0,"04",2
"07:50","2012-07-08",0,"04",2
"08:00","2012-07-08",0,"04",2
"08:10","2012-07-08",0,"04",2
"08:20","2012-07-08",0,"04",2
"08:30","2012-07-08",0,"04",2
"08:40","2012-07-08",0,"04",2
"08:50","2012-07-08",0,"04",2
"09:00","2012-07-08",0,"04",2
"09:10","2012-07-08",0,"04",2
"09:20","2012-07-08",0,"04",2
"09:30","2012-07-08",0,"04",2
"09:40","2012-07-08",0,"04",2
"09:50","2012-07-08",0.00418047194444444,"04",2
"10:00","2012-07-08",0.0133320047222222,"04",2
"10:10","2012-07-08",0,"04",2
"10:20","2012-07-08",0.000486062222222222,"04",2
"10:30","2012-07-08",0.0037501025,"04",2
"10:40","2012-07-08",0.00165958833333333,"04",2
"10:50","2012-07-08",0,"04",2
"11:00","2012-07-08",0.0026910625,"04",2
"11:10","2012-07-08",0,"04",2
"11:20","2012-07-08",0,"04",2
"11:30","2012-07-08",0.0983919383333333,"04",2
"11:40","2012-07-08",0.0364782469444444,"04",2
"11:50","2012-07-08",0,"04",2
"12:00","2012-07-08",0.0026536225,"04",2
"12:10","2012-07-08",0,"04",2
"12:20","2012-07-08",0,"04",2
"12:30","2012-07-08",0,"04",2
"12:40","2012-07-08",0,"04",2
"12:50","2012-07-08",0,"04",2
"13:00","2012-07-08",0,"04",2
"13:10","2012-07-08",0,"04",2
"13:20","2012-07-08",0.0188394075,"04",2
"13:30","2012-07-08",0.0226732394444444,"04",2
"13:40","2012-07-08",0.00779411666666667,"04",2
"13:50","2012-07-08",0.0241383241666667,"04",2
"14:00","2012-07-08",0.0198057472222222,"04",2
"14:10","2012-07-08",0.0223836694444444,"04",2
"14:20","2012-07-08",0.0105497375,"04",2
"14:30","2012-07-08",0.00273019972222222,"04",2
"14:40","2012-07-08",0,"04",2
"14:50","2012-07-08",0,"04",2
"15:00","2012-07-08",0,"04",2
"15:10","2012-07-08",0,"04",2
"15:20","2012-07-08",0,"04",2
"15:30","2012-07-08",0,"04",2
"15:40","2012-07-08",0.00267689888888889,"04",2
"15:50","2012-07-08",0,"04",2
"16:00","2012-07-08",0,"04",2
"16:10","2012-07-08",0,"04",2
"16:20","2012-07-08",0,"04",2
"16:30","2012-07-08",0,"04",2
"16:40","2012-07-08",0,"04",2
"16:50","2012-07-08",0,"04",2
"17:00","2012-07-08",0,"04",2
"17:10","2012-07-08",0,"04",2
"17:20","2012-07-08",0,"04",2
"17:30","2012-07-08",0,"04",2
"17:40","2012-07-08",0,"04",2
"17:50","2012-07-08",0,"04",2
"18:00","2012-07-08",0.061204075,"04",2
"18:10","2012-07-08",0.178934595277778,"04",2
"18:20","2012-07-08",0.110126252777778,"04",2
"18:30","2012-07-08",0.0970694477777778,"04",2
"18:40","2012-07-08",0.0767959166666667,"04",2
"18:50","2012-07-08",0.116625233888889,"04",2
"19:00","2012-07-08",0.0884210944444444,"04",2
"19:10","2012-07-08",0.0784998233333333,"04",2
"19:20","2012-07-08",0.0674245516666667,"04",2
"19:30","2012-07-08",0.00272905222222222,"04",2
"19:40","2012-07-08",0,"04",2
"19:50","2012-07-08",0.00277651027777778,"04",2
"20:00","2012-07-08",0,"04",2
"20:10","2012-07-08",0,"04",2
"20:20","2012-07-08",0.00268426,"04",2
"20:30","2012-07-08",0.00271950805555556,"04",2
"20:40","2012-07-08",0,"04",2
"20:50","2012-07-08",0,"04",2
"21:00","2012-07-08",0,"04",2
"21:10","2012-07-08",0,"04",2
"21:20","2012-07-08",0,"04",2
"21:30","2012-07-08",0,"04",2
"21:40","2012-07-08",0.0120767766666667,"04",2
"21:50","2012-07-08",1.72091666666667e-05,"04",2
"22:00","2012-07-08",0.00573991055555556,"04",2
"22:10","2012-07-08",0.000868640833333333,"04",2
"22:20","2012-07-08",0,"04",2
"22:30","2012-07-08",0,"04",2
"22:40","2012-07-08",0,"04",2
"22:50","2012-07-08",0,"04",2
"23:00","2012-07-08",0,"04",2
"23:10","2012-07-08",0,"04",2
"23:20","2012-07-08",0,"04",2
"23:30","2012-07-08",0,"04",2
"23:40","2012-07-08",0,"04",2
"23:50","2012-07-08",0,"04",2
"00:00","2012-07-09",0,"04",2
"00:10","2012-07-09",0,"04",2
"00:20","2012-07-09",0,"04",2
"00:30","2012-07-09",0,"04",2
"00:40","2012-07-09",0,"04",2
"00:50","2012-07-09",0,"04",2
"01:00","2012-07-09",0,"04",2
"01:10","2012-07-09",0,"04",2
"01:20","2012-07-09",0,"04",2
"01:30","2012-07-09",0,"04",2
"01:40","2012-07-09",0,"04",2
"01:50","2012-07-09",0,"04",2
"02:00","2012-07-09",0,"04",2
"02:10","2012-07-09",0,"04",2
"02:20","2012-07-09",0,"04",2
"02:30","2012-07-09",0,"04",2
"02:40","2012-07-09",0,"04",2
"02:50","2012-07-09",0,"04",2
"03:00","2012-07-09",0,"04",2
"03:10","2012-07-09",0.141071413888889,"04",2
"03:20","2012-07-09",0.366439272222222,"04",2
"03:30","2012-07-09",0.366654963888889,"04",2
"03:40","2012-07-09",0.366960338888889,"04",2
"03:50","2012-07-09",0.367368311111111,"04",2
"04:00","2012-07-09",0.368270625,"04",2
"04:10","2012-07-09",0.368159405555556,"04",2
"04:20","2012-07-09",0.118566038333333,"04",2
"04:30","2012-07-09",0,"04",2
"04:40","2012-07-09",0,"04",2
"04:50","2012-07-09",0,"04",2
"05:00","2012-07-09",0,"04",2
"05:10","2012-07-09",0,"04",2
"05:20","2012-07-09",0,"04",2
"05:30","2012-07-09",0,"04",2
"05:40","2012-07-09",0,"04",2
"05:50","2012-07-09",0,"04",2
"06:00","2012-07-09",0,"04",2
"06:10","2012-07-09",0,"04",2
"06:20","2012-07-09",0,"04",2
"06:30","2012-07-09",0,"04",2
"06:40","2012-07-09",0,"04",2
"06:50","2012-07-09",0,"04",2
"07:00","2012-07-09",0,"04",2
"07:10","2012-07-09",0,"04",2
"07:20","2012-07-09",0,"04",2
"07:30","2012-07-09",0,"04",2
"07:40","2012-07-09",0,"04",2
"07:50","2012-07-09",0,"04",2
"08:00","2012-07-09",0,"04",2
"08:10","2012-07-09",0,"04",2
"08:20","2012-07-09",0,"04",2
"08:30","2012-07-09",0,"04",2
"08:40","2012-07-09",0,"04",2
"08:50","2012-07-09",0,"04",2
"09:00","2012-07-09",0,"04",2
"09:10","2012-07-09",0,"04",2
"09:20","2012-07-09",0,"04",2
"09:30","2012-07-09",0,"04",2
"09:40","2012-07-09",0,"04",2
"09:50","2012-07-09",0.00567525694444444,"04",2
"10:00","2012-07-09",0,"04",2
"10:10","2012-07-09",0,"04",2
"10:20","2012-07-09",0.00224911638888889,"04",2
"10:30","2012-07-09",0,"04",2
"10:40","2012-07-09",0.0613931363888889,"04",2
"10:50","2012-07-09",0.0612903736111111,"04",2
"11:00","2012-07-09",0.0393263033333333,"04",2
"11:10","2012-07-09",0.0262762019444444,"04",2
"11:20","2012-07-09",0,"04",2
"11:30","2012-07-09",0.0282757011111111,"04",2
"11:40","2012-07-09",0.00989253694444444,"04",2
"11:50","2012-07-09",0,"04",2
"12:00","2012-07-09",0,"04",2
"12:10","2012-07-09",0,"04",2
"12:20","2012-07-09",0,"04",2
"12:30","2012-07-09",0.00149898944444444,"04",2
"12:40","2012-07-09",0.00386476027777778,"04",2
"12:50","2012-07-09",0.00271515027777778,"04",2
"13:00","2012-07-09",0,"04",2
"13:10","2012-07-09",0,"04",2
"13:20","2012-07-09",0,"04",2
"13:30","2012-07-09",0,"04",2
"13:40","2012-07-09",0.00341444194444444,"04",2
"13:50","2012-07-09",0,"04",2
"14:00","2012-07-09",0.00521094416666667,"04",2
"14:10","2012-07-09",0.00269732638888889,"04",2
"14:20","2012-07-09",0,"04",2
"14:30","2012-07-09",0,"04",2
"14:40","2012-07-09",0,"04",2
"14:50","2012-07-09",0,"04",2
"15:00","2012-07-09",0,"04",2
"15:10","2012-07-09",0,"04",2
"15:20","2012-07-09",0,"04",2
"15:30","2012-07-09",0,"04",2
"15:40","2012-07-09",0,"04",2
"15:50","2012-07-09",0,"04",2
"16:00","2012-07-09",0,"04",2
"16:10","2012-07-09",0.00626991888888889,"04",2
"16:20","2012-07-09",0,"04",2
"16:30","2012-07-09",0.00272435055555556,"04",2
"16:40","2012-07-09",0.00564883666666667,"04",2
"16:50","2012-07-09",0.0063336225,"04",2
"17:00","2012-07-09",0,"04",2
"17:10","2012-07-09",0,"04",2
"17:20","2012-07-09",0,"04",2
"17:30","2012-07-09",0.00441069194444444,"04",2
"17:40","2012-07-09",0.0029932925,"04",2
"17:50","2012-07-09",0.00102420333333333,"04",2
"18:00","2012-07-09",0.00253128361111111,"04",2
"18:10","2012-07-09",0,"04",2
"18:20","2012-07-09",0,"04",2
"18:30","2012-07-09",0,"04",2
"18:40","2012-07-09",0,"04",2
"18:50","2012-07-09",0,"04",2
"19:00","2012-07-09",0,"04",2
"19:10","2012-07-09",0,"04",2
"19:20","2012-07-09",0,"04",2
"19:30","2012-07-09",0,"04",2
"19:40","2012-07-09",0,"04",2
"19:50","2012-07-09",0,"04",2
"20:00","2012-07-09",0,"04",2
"20:10","2012-07-09",0,"04",2
"20:20","2012-07-09",0,"04",2
"20:30","2012-07-09",0,"04",2
"20:40","2012-07-09",0,"04",2
"20:50","2012-07-09",0,"04",2
"21:00","2012-07-09",0.00265551722222222,"04",2
"21:10","2012-07-09",0.00580523611111111,"04",2
"21:20","2012-07-09",0,"04",2
"21:30","2012-07-09",0,"04",2
"21:40","2012-07-09",0,"04",2
"21:50","2012-07-09",0,"04",2
"22:00","2012-07-09",0,"04",2
"22:10","2012-07-09",0,"04",2
"22:20","2012-07-09",0,"04",2
"22:30","2012-07-09",0,"04",2
"22:40","2012-07-09",0,"04",2
"22:50","2012-07-09",0,"04",2
"23:00","2012-07-09",0,"04",2
"23:10","2012-07-09",0,"04",2
"23:20","2012-07-09",0,"04",2
"23:30","2012-07-09",0,"04",2
"23:40","2012-07-09",0,"04",2
"23:50","2012-07-09",0,"04",2
"00:00","2012-07-10",0,"04",2
"00:10","2012-07-10",0,"04",2
"00:20","2012-07-10",0,"04",2
"00:30","2012-07-10",0,"04",2
"00:40","2012-07-10",0,"04",2
"00:50","2012-07-10",0,"04",2
"01:00","2012-07-10",0,"04",2
"01:10","2012-07-10",0,"04",2
"01:20","2012-07-10",0,"04",2
"01:30","2012-07-10",0,"04",2
"01:40","2012-07-10",0,"04",2
"01:50","2012-07-10",0,"04",2
"02:00","2012-07-10",0,"04",2
"02:10","2012-07-10",0.00298491583333333,"04",2
"02:20","2012-07-10",0,"04",2
"02:30","2012-07-10",0,"04",2
"02:40","2012-07-10",0,"04",2
"02:50","2012-07-10",0,"04",2
"03:00","2012-07-10",0,"04",2
"03:10","2012-07-10",0.138339830555556,"04",2
"03:20","2012-07-10",0.360751838888889,"04",2
"03:30","2012-07-10",0.361728205555556,"04",2
"03:40","2012-07-10",0.3622729,"04",2
"03:50","2012-07-10",0.420966266666667,"04",2
"04:00","2012-07-10",0.462750522222222,"04",2
"04:10","2012-07-10",0.363660741666667,"04",2
"04:20","2012-07-10",0.128470758333333,"04",2
"04:30","2012-07-10",0,"04",2
"04:40","2012-07-10",0.0325290838888889,"04",2
"04:50","2012-07-10",0.0988324580555556,"04",2
"05:00","2012-07-10",0,"04",2
"05:10","2012-07-10",0,"04",2
"05:20","2012-07-10",0,"04",2
"05:30","2012-07-10",0,"04",2
"05:40","2012-07-10",0,"04",2
"05:50","2012-07-10",0,"04",2
"06:00","2012-07-10",0,"04",2
"06:10","2012-07-10",0,"04",2
"06:20","2012-07-10",0,"04",2
"06:30","2012-07-10",0,"04",2
"06:40","2012-07-10",0,"04",2
"06:50","2012-07-10",0,"04",2
"07:00","2012-07-10",0,"04",2
"07:10","2012-07-10",0,"04",2
"07:20","2012-07-10",0,"04",2
"07:30","2012-07-10",0.0189848480555556,"04",2
"07:40","2012-07-10",0.0882869772222222,"04",2
"07:50","2012-07-10",0.308085630555556,"04",2
"08:00","2012-07-10",0.0152496083333333,"04",2
"08:10","2012-07-10",0,"04",2
"08:20","2012-07-10",0,"04",2
"08:30","2012-07-10",0,"04",2
"08:40","2012-07-10",0,"04",2
"08:50","2012-07-10",0.00263606416666667,"04",2
"09:00","2012-07-10",0,"04",2
"09:10","2012-07-10",0,"04",2
"09:20","2012-07-10",0,"04",2
"09:30","2012-07-10",0.0258202975,"04",2
"09:40","2012-07-10",0.232704872222222,"04",2
"09:50","2012-07-10",0.0159567055555556,"04",2
"10:00","2012-07-10",0,"04",2
"10:10","2012-07-10",0,"04",2
"10:20","2012-07-10",0,"04",2
"10:30","2012-07-10",0,"04",2
"10:40","2012-07-10",0,"04",2
"10:50","2012-07-10",0,"04",2
"11:00","2012-07-10",0.00555733638888889,"04",2
"11:10","2012-07-10",0.0435668963888889,"04",2
"11:20","2012-07-10",0.01313808,"04",2
"11:30","2012-07-10",0.0278095569444444,"04",2
"11:40","2012-07-10",0.370161967222222,"04",2
"11:50","2012-07-10",0.107876723333333,"04",2
"12:00","2012-07-10",3.14958333333333e-05,"04",2
"12:10","2012-07-10",0,"04",2
"12:20","2012-07-10",0,"04",2
"12:30","2012-07-10",0.00277797444444444,"04",2
"12:40","2012-07-10",0,"04",2
"12:50","2012-07-10",0,"04",2
"13:00","2012-07-10",0,"04",2
"13:10","2012-07-10",0,"04",2
"13:20","2012-07-10",0,"04",2
"13:30","2012-07-10",0,"04",2
"13:40","2012-07-10",0,"04",2
